OFFICE NAME,OFFICE STATUS,PINCODE,TELEPHONE NO.,TALUK,DISTRICT,STATE/U.T.,POSTAL DIVISION,POSTAL REGION,POSTAL CIRCLE
Lawaiya Pratappur B.O,Branch Post Office,224183,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Machhiligaon B.O,Branch Post Office,224186,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Mahulia B.O,Branch Post Office,224183,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Mainpur B.O,Branch Post Office,224149,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Majgaon B.O,Branch Post Office,224183,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Makhdoom Baramadpur B.O,Branch Post Office,224159,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Malipur S.O,Sub Post Office,224159,05276-235732,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Marahara B.O,Branch Post Office,224139,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Masorha B.O,Branch Post Office,224183,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Mathia B.O,Branch Post Office,224149,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Mathura Rasoolpur B.O,Branch Post Office,224139,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Mokalpur B.O,Branch Post Office,224159,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Nagpur B.O,Branch Post Office,224149,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Nathu Pur Laudhana B.O,Branch Post Office,224149,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Neori B.O,Branch Post Office,224139,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Noorpur Kalan B.O,Branch Post Office,224139,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Paruiya Ashram B.O,Branch Post Office,224159,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Pethia B.O,Branch Post Office,224149,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Pindoria B.O,Branch Post Office,224139,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Rajepur Kopa B.O,Branch Post Office,224149,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Rakba Amola B.O,Branch Post Office,224139,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Rukunpur Kasimpur B.O,Branch Post Office,224149,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Rukunuddinpur B.O,Branch Post Office,224186,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Saidahi S.O,Sub Post Office,224183,05275-232639,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Sarjupur B.O,Branch Post Office,224183,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Setha Kalan B.O,Branch Post Office,224159,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Sheopal B.O,Branch Post Office,224149,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Sikandarpur S.O,Sub Post Office,224186,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Sulhantara B.O,Branch Post Office,224186,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Sulhantara B.O,Branch Post Office,224186,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Sultangarh B.O,Branch Post Office,224186,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Surhurpur B.O,Branch Post Office,224159,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Tighara B.O,Branch Post Office,224149,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Udaipur B.O,Branch Post Office,224149,,JALALPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Amari B.O,Branch Post Office,224139,,JALAPUR,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Ainawa B.O,Branch Post Office,224145,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Ajmeri Badshahpur B.O,Branch Post Office,224190,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Arsawan B.O,Branch Post Office,224190,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Asopur B.O,Branch Post Office,224190,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Avsanpur B.O,Branch Post Office,224145,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Balaiya Jagdishpur B.O,Branch Post Office,224190,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Baragaon Brahimpur B.O,Branch Post Office,224230,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Bharsari B.O,Branch Post Office,224145,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Bhidur B.O,Branch Post Office,224155,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Brahimpur Kusma B.O,Branch Post Office,224190,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Chandpur B.O,Branch Post Office,224230,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Chhajapur B.O,Branch Post Office,224190,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Chitoi B.O,Branch Post Office,224145,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Dargah Rasoolpur B.O,Branch Post Office,224155,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Debipur B.O,Branch Post Office,224190,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Dhiwa Daulatpur B.O,Branch Post Office,224230,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Faridpur Kalan B.O,Branch Post Office,224145,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Gaura Mohammadpur B.O,Branch Post Office,224155,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Gayaspur Samsuddinpur B.O,Branch Post Office,224155,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Hajlapur B.O,Branch Post Office,224190,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Husainpur Girant B.O,Branch Post Office,224190,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Husainpur Sudnaha B.O,Branch Post Office,224190,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Iltifatganj S.O,Sub Post Office,224145,05273-284029,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Jamunipur B.O,Branch Post Office,224230,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Jeewat B.O,Branch Post Office,224155,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Kedarnagar S.O,Sub Post Office,224230,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Khaspur B.O,Branch Post Office,224190,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Khukhutara B.O,Branch Post Office,224145,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Kichhauccha S.O,Sub Post Office,224155,05274-276030,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Makhdoom Nagar S.O,Sub Post Office,224121,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Mubarakpur B.O,Branch Post Office,224190,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Naipura B.O,Branch Post Office,224145,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Nandapur B.O,Branch Post Office,224190,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Paras Katui B.O,Branch Post Office,224155,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Pirthivipur B.O,Branch Post Office,224190,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Rampur Kalan B.O,Branch Post Office,224190,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Shadipur B.O,Branch Post Office,224230,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Tanda City B.O,Branch Post Office,224190,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Tanda S.O,Sub Post Office,224190,05273-222023,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Tanda Tehseel S.O,Sub Post Office,224190,05273-222229,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Tandwa Maulai B.O,Branch Post Office,224155,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Vidhut Nagar S.O,Sub Post Office,224238,,TANDA,AMBEDKAR NAGAR,UTTAR PRADESH,FAIZABAD,LUCKNOW  HQ,UTTAR PRADESH
Alipur B.O,Branch Post Office,206243,,.,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Khetupur B.O,Branch Post Office,206121,,AURAIY,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Adhasi B.O,Branch Post Office,206247,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Aghara B.O,Branch Post Office,206244,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Ajitmal S.O,Sub Post Office,206121,05683-284204,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Amaota B.O,Branch Post Office,206121,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Ata B.O,Branch Post Office,206247,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Atsoo B.O,Branch Post Office,206121,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Auraiya H.O,Head Post Office,206122,05683-244957,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Ayana S.O,Sub Post Office,206129,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Babain B.O,Branch Post Office,206121,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Babarpur S.O,Sub Post Office,206121,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Badera B.O,Branch Post Office,206121,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Badharipur B.O,Branch Post Office,206122,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Bakhriya B.O,Branch Post Office,206129,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Ballapur B.O,Branch Post Office,206121,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Bamuripur B.O,Branch Post Office,206122,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Belhupur B.O,Branch Post Office,206246,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Bhagya Nagar B.O,Branch Post Office,206247,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Bhareh B.O,Branch Post Office,206121,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Bharsen B.O,Branch Post Office,206122,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Bhason B.O,Branch Post Office,206129,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Bhaupur B.O,Branch Post Office,206122,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Bhikhepur B.O,Branch Post Office,206129,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Bhurepurkalan B.O,Branch Post Office,206121,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Bijhai B.O,Branch Post Office,206244,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Bilawan B.O,Branch Post Office,206121,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Binpurapur B.O,Branch Post Office,206246,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Birhuni B.O,Branch Post Office,206129,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Burhadana B.O,Branch Post Office,206122,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Chapta B.O,Branch Post Office,206129,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Chirhuli B.O,Branch Post Office,206122,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Dahgaon B.O,Branch Post Office,206246,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Dakhlipur B.O,Branch Post Office,206244,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Daulatpur S.O,Sub Post Office,206122,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Dhupkari B.O,Branch Post Office,206244,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Dibiapur S.O,Sub Post Office,206244,05683-282303,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Dibiapura Mandi S.O,Sub Post Office,206244,05683-282817,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Fatehpur Beni B.O,Branch Post Office,206247,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Gada Kasda B.O,Branch Post Office,206121,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Gauhani Kalan B.O,Branch Post Office,206121,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Gulariha B.O,Branch Post Office,206244,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Haidarpur S.O,Sub Post Office,206129,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Ikaurapur B.O,Branch Post Office,206122,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Jaitapur B.O,Branch Post Office,206122,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Janishnagar B.O,Branch Post Office,206121,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Jua B.O,Branch Post Office,206247,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Juhikha B.O,Branch Post Office,206121,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Kakhaotoo B.O,Branch Post Office,206122,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Kakor Buzurg B.O,Branch Post Office,206244,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Kanchausi Bazar S.O,Sub Post Office,206246,05683-249115,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Kanhausi B.O,Branch Post Office,206246,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Karampur B.O,Branch Post Office,206129,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Kariawali B.O,Branch Post Office,206121,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Keontra B.O,Branch Post Office,206122,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Khanpur B.O,Branch Post Office,206122,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Kharka B.O,Branch Post Office,206122,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Lahrapur B.O,Branch Post Office,206246,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Luhiapur B.O,Branch Post Office,206122,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Madhwapur B.O,Branch Post Office,206246,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Mahmoodpur B.O,Branch Post Office,206129,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Malhosi S.O,Sub Post Office,206255,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Muradganj S.O,Sub Post Office,206129,05683-248157,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Murhi B.O,Branch Post Office,206247,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
N. T. P. C. Dibiapur S.O,Sub Post Office,206244,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Narainpur S.O,Sub Post Office,206122,05683-245223,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Nauli B.O,Branch Post Office,206244,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Navgawan B.O,Branch Post Office,206246,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Nigra B.O,Branch Post Office,206129,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Panhar B.O,Branch Post Office,206122,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Phaphund S.O,Sub Post Office,206247,05683-240304,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Phariha B.O,Branch Post Office,206129,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Piparpur B.O,Branch Post Office,206244,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Purakalan B.O,Branch Post Office,206244,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Roshangpur B.O,Branch Post Office,206129,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Ruruganj S.O,Sub Post Office,206249,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Sahabda B.O,Branch Post Office,206122,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Sahayal B.O,Branch Post Office,206244,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Salhapur B.O,Branch Post Office,206247,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Sanphar S.O,Sub Post Office,206121,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Seengpurva Mana B.O,Branch Post Office,206244,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Sehud B.O,Branch Post Office,206244,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Senganpur B.O,Branch Post Office,206121,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Sherpur Saraiya B.O,Branch Post Office,206122,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Sikharna B.O,Branch Post Office,206129,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Sohari Garhia B.O,Branch Post Office,206121,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Sondhemau B.O,Branch Post Office,206244,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Tilak Nagar S.O,Sub Post Office,206122,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Ucha B.O,Branch Post Office,206129,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Umri B.O,Branch Post Office,206244,,AURAIYA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Achhalda S.O,Sub Post Office,206241,05681-234003,BIDHUNA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Ailly B.O,Branch Post Office,206249,,BIDHUNA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Airwa Katra S.O,Sub Post Office,206252,,BIDHUNA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Asjana B.O,Branch Post Office,206243,,BIDHUNA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Badhin B.O,Branch Post Office,206252,,BIDHUNA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Baghaipur B.O,Branch Post Office,206241,,BIDHUNA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Bandhmau B.O,Branch Post Office,206243,,BIDHUNA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Bansi B.O,Branch Post Office,206241,,BIDHUNA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Banthara B.O,Branch Post Office,206243,,BIDHUNA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Barahar B.O,Branch Post Office,206249,,BIDHUNA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Barauna Kalan B.O,Branch Post Office,206252,,BIDHUNA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Bela S.O,Sub Post Office,206251,,BIDHUNA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Bhadpur B.O,Branch Post Office,206252,,BIDHUNA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
Bhainsol B.O,Branch Post Office,206241,,BIDHUNA,AURAIYA,UTTAR PRADESH,ETAWAH,AGRA,UTTAR PRADESH
