OFFICE NAME,OFFICE STATUS,PINCODE,TELEPHONE NO.,TALUK,DISTRICT,STATE/U.T.,POSTAL DIVISION,POSTAL REGION,POSTAL CIRCLE
Forna B.O,Branch Post Office,385330,,DEODAR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Golvi B.O,Branch Post Office,385330,,DEODAR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Jada B.O,Branch Post Office,385330,,DEODAR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Jalodha B.O,Branch Post Office,385330,,DEODAR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Jasali B.O,Branch Post Office,385330,,DEODAR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Kotarwada B.O,Branch Post Office,385330,,DEODAR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Ludra B.O,Branch Post Office,385330,,DEODAR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Nokha B.O,Branch Post Office,385330,,DEODAR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Paldi B.O,Branch Post Office,385330,,DEODAR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Raiya B.O,Branch Post Office,385330,,DEODAR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Ravel B.O,Branch Post Office,385330,,DEODAR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Soni B.O,Branch Post Office,385330,,DEODAR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Surana B.O,Branch Post Office,385330,,DEODAR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Vakha B.O,Branch Post Office,385330,,DEODAR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Vatam-juna B.O,Branch Post Office,385330,,DEODAR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Alwada B.O,Branch Post Office,385545,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Anapur Chhota B.O,Branch Post Office,385545,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Arkhi B.O,Branch Post Office,385545,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Bapla B.O,Branch Post Office,385545,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Bhadli (Jhat) B.O,Branch Post Office,385545,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Bhandotra B.O,Branch Post Office,385545,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Bhanjana B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Bhatib B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Bhatram B.O,Branch Post Office,385545,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Dhakha B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Dhanera S.O,Sub Post Office,385310,02748-222040,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Dhaniawada B.O,Branch Post Office,385545,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Dharnodhar B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Dugdol B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Ghana B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Gundri B.O,Branch Post Office,385545,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Jadi B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Jadia B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Jadiali B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Jhat B.O,Branch Post Office,385545,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Jiwana B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Kherola B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Khimat S.O,Sub Post Office,385545,02748-225622,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Kuchawada B.O,Branch Post Office,385545,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Kumar B.O,Branch Post Office,385545,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Kuvarla B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Lavara B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Malotra B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Mandal B.O,Branch Post Office,385545,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Motimahudi B.O,Branch Post Office,385545,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Nandla B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Nani B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Nenava B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Panthawada B.O,Branch Post Office,385545,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Pechhadal B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Ramsan B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Raviya B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Runi B.O,Branch Post Office,385545,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Samarvada B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Saral B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Sia B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Thavar B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Vachhadal B.O,Branch Post Office,385545,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Vachhol B.O,Branch Post Office,385545,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Valer B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Vinchhivadi B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Viruna B.O,Branch Post Office,385545,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Zenal B.O,Branch Post Office,385310,,DHANERA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Agthala B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Asarada B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Baiwada B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Balodhar B.O,Branch Post Office,385530,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Bhachalva B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Bhadath B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Bhadramali B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Bhildi S.O,Sub Post Office,385530,02744-233700,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Bhoyan B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Chalva B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Chekra B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Chhatrala B.O,Branch Post Office,385530,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Dhuva B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Disa Bazar S.O,Sub Post Office,385535,02744-224619,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Disa M.Y. Pedal B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Disa Mukhya Dak Ghar S.O,Sub Post Office,385535,02744-220424,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Ghada B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Jetda B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Jhabadia B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Jherda B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Junadisa S.O,Sub Post Office,385535,02744-272938,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Kansari B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Kapra-mota B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Katarva B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Khardosan B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Khentva B.O,Branch Post Office,385530,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Kotda B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Kuda B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Lakhani B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Lavana B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Lorwada B.O,Branch Post Office,385530,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Lunpur B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Mahadevia B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Malgadh B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Mudetha B.O,Branch Post Office,385530,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Nagfana B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Nesada-juna B.O,Branch Post Office,385530,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Odhava (D) B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Peplu B.O,Branch Post Office,385530,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Rajpur (D) B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Rampura (D) B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Ranpur V-vas B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Rantila B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Rasana Mota B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Robas Moti B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Samau B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Saviyana B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Thervada B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Tintoda B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Varnoda B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Vasana Vatam B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Vasna B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Velavapura B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Vithodar B.O,Branch Post Office,385535,,DISA,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Kakar B.O,Branch Post Office,385550,,KANKRAJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Manpur B.O,Branch Post Office,385550,,KANKRAJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Padardi B.O,Branch Post Office,385550,,KANKRAJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Aganwada B.O,Branch Post Office,385555,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Bhadrewadi B.O,Branch Post Office,385560,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Bhalgam B.O,Branch Post Office,385560,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Bukoli B.O,Branch Post Office,385550,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Changa B.O,Branch Post Office,385555,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Chekhala B.O,Branch Post Office,385550,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Dungrasan B.O,Branch Post Office,385550,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Isarva B.O,Branch Post Office,385555,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Jakhel B.O,Branch Post Office,385555,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Kamboi B.O,Branch Post Office,385550,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Kasara B.O,Branch Post Office,385555,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Kharia B.O,Branch Post Office,385555,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Khimana B.O,Branch Post Office,385550,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Khoda B.O,Branch Post Office,385550,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Khodla B.O,Branch Post Office,385550,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Kunvarva B.O,Branch Post Office,385550,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Laxmipura B.O,Branch Post Office,385550,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Mandla B.O,Branch Post Office,385560,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Mota-jampur B.O,Branch Post Office,385555,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Nathpura B.O,Branch Post Office,385555,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Nekaria B.O,Branch Post Office,385560,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Padar B.O,Branch Post Office,385560,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Raner B.O,Branch Post Office,385550,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Raviyana B.O,Branch Post Office,385550,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Sihori S.O,Sub Post Office,385550,02747-233240,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Siya B.O,Branch Post Office,385560,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Tatiyana B.O,Branch Post Office,385560,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Thara S.O,Sub Post Office,385555,02747-223660,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Totana B.O,Branch Post Office,385560,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Umbari B.O,Branch Post Office,385550,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Un S.O,Sub Post Office,385560,02747-226440,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Vada B.O,Branch Post Office,385555,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Valpura B.O,Branch Post Office,385560,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Zalmor B.O,Branch Post Office,385550,,KANKREJ,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Antroli B.O,Branch Post Office,385010,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Badargadh B.O,Branch Post Office,385410,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Bhagal (J) B.O,Branch Post Office,385001,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Bhagal (P) B.O,Branch Post Office,385001,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Bhakharmoti B.O,Branch Post Office,385510,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Bhatamal-moti B.O,Branch Post Office,385010,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Bhutedi B.O,Branch Post Office,385010,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Chadotar B.O,Branch Post Office,385001,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Chandisar S.O,Sub Post Office,385510,02742-283220,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Chitrasani S.O,Sub Post Office,385010,02742-284220,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Dalwada B.O,Branch Post Office,385515,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Dangia B.O,Branch Post Office,385510,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Dhandha B.O,Branch Post Office,385001,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Dhanpura B.O,Branch Post Office,385001,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Gadh S.O,Sub Post Office,385515,02742-222240,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Gathaman B.O,Branch Post Office,385001,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Hasanpur B.O,Branch Post Office,385001,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Hathidra B.O,Branch Post Office,385001,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Hoda B.O,Branch Post Office,385001,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Jagana B.O,Branch Post Office,385001,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Jasleni B.O,Branch Post Office,385410,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Kanodar S.O,Sub Post Office,385520,02742-242940,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Karjoda B.O,Branch Post Office,385001,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Khodla B.O,Branch Post Office,385510,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Kumbhalmer B.O,Branch Post Office,385510,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Kumbhasan B.O,Branch Post Office,385515,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Kushkal B.O,Branch Post Office,385510,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Lalawada B.O,Branch Post Office,385001,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Lunva B.O,Branch Post Office,385001,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Madana (Dangia ) B.O,Branch Post Office,385510,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Madana S.O,Sub Post Office,385519,02742-222242,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Malan B.O,Branch Post Office,385001,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Malana B.O,Branch Post Office,385001,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Moria  (P) B.O,Branch Post Office,385001,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Mota B.O,Branch Post Office,385510,,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Palanpur Delhigate S.O,Sub Post Office,385001,02742-246755,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Palanpur Ganjbazar S.O,Sub Post Office,385001,02742-253720,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Palanpur H.O,Head Post Office,385001,02742-253757,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Palanpur Kamalpura S.O,Sub Post Office,385001,02742-246802,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
Palanpur Kirtistambh S.O,Sub Post Office,385001,02742-253855,PALANPUR,BANASKANTHA,GUJARAT,BANASANKTHA,AHMEDABAD HQ,GUJARAT
