OFFICE NAME,OFFICE STATUS,PINCODE,TELEPHONE NO.,TALUK,DISTRICT,STATE/U.T.,POSTAL DIVISION,POSTAL REGION,POSTAL CIRCLE
Mehma Bhagwana B.O,Branch Post Office,151201,,BATHINDA,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Mehma Sarja B.O,Branch Post Office,151201,,BATHINDA,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Mehma Sawai B.O,Branch Post Office,151201,,BATHINDA,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Mehta B.O,Branch Post Office,151001,,BATHINDA,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Multania B.O,Branch Post Office,151001,,BATHINDA,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Nai Basti Bathinda S.O,Sub Post Office,151001,0164-2255759,BATHINDA,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Naruana B.O,Branch Post Office,151001,,BATHINDA,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Nasib Pura B.O,Branch Post Office,151001,,BATHINDA,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Nathana S.O,Sub Post Office,151102,0164-2750326,BATHINDA,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Nathpura B.O,Branch Post Office,151102,,BATHINDA,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Nehian Wala B.O,Branch Post Office,151201,,BATHINDA,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Nfl Bathinda S.O,Sub Post Office,151003,0164-2271424,BATHINDA,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Poohla B.O,Branch Post Office,151102,,BATHINDA,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Poohli B.O,Branch Post Office,151102,,BATHINDA,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Railway Colony S.O,Sub Post Office,151005,0164-2283220,BATHINDA,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Sangat S.O,Sub Post Office,151401,0164-2426237,BATHINDA,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Sardargarh B.O,Branch Post Office,151001,,BATHINDA,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Sirki Bazar S.O,Sub Post Office,151005,0164-2237407,BATHINDA,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Teona B.O,Branch Post Office,151001,,BATHINDA,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Virk Kalan B.O,Branch Post Office,151201,,BATHINDA,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Virk Khurd B.O,Branch Post Office,151201,,BATHINDA,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Hamirgarh B.O,Branch Post Office,151206,,BHAGTA BHAI,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Kotha Guru B.O,Branch Post Office,151206,,BHAGTA BHAI,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Maluka B.O,Branch Post Office,151206,,BHAGTA BHAI,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Siryewala B.O,Branch Post Office,151206,,BHAGTA BHAI,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Ghanda Bana B.O,Branch Post Office,151106,,BHAI RUPA,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Gumti Kalan B.O,Branch Post Office,151106,,BHAI RUPA,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Bhucho Khurd B.O,Branch Post Office,151101,,BHUCHO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Chak Bakhtu B.O,Branch Post Office,151101,,BHUCHO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Chak Fateh Sngh Wala B.O,Branch Post Office,151101,,BHUCHO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Kot Fatta B.O,Branch Post Office,151101,,BHUCHO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Rai Khanna B.O,Branch Post Office,151101,,BHUCHO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Sema B.O,Branch Post Office,151101,,BHUCHO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Tung Wali B.O,Branch Post Office,151101,,BHUCHO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Bhucho Kalan B.O,Branch Post Office,151101,,BHUCHO MANDA,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Balluna B.O,Branch Post Office,151001,,BTI,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Deon B.O,Branch Post Office,151002,,BTI,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Sevian B.O,Branch Post Office,151002,,BTI,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Ablu B.O,Branch Post Office,151201,,GONIANA MANDI,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Akalia Kalan B.O,Branch Post Office,151201,,GONIANA MANDI,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Burj Sema B.O,Branch Post Office,151509,,MAUR,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Gehri Bara Singh B.O,Branch Post Office,151509,,MAUR,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Mai Sar Khana B.O,Branch Post Office,151509,,MAUR,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Maur Kalan B.O,Branch Post Office,151509,,MAUR,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Peer Kot B.O,Branch Post Office,151509,,MAUR,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Raj Garh Kubbe B.O,Branch Post Office,151509,,MAUR,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Ram Nagar B.O,Branch Post Office,151509,,MAUR,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Ghuman Kalan B.O,Branch Post Office,151509,,MAUR MANDI,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Jodhpur Pakhar B.O,Branch Post Office,151509,,MAUR MANDI,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Kamalu Swaitch B.O,Branch Post Office,151509,,MAUR MANDI,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Kotli Kalan B.O,Branch Post Office,151509,,MAUR MANDI,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Kutti Wal Kalan B.O,Branch Post Office,151509,,MAUR MANDI,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Aklia Jalal B.O,Branch Post Office,151107,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Alike B.O,Branch Post Office,151104,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Ballian Wali B.O,Branch Post Office,151103,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Bhagta Bhai S.O,Sub Post Office,151206,01651-257734,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Bhai Rupa S.O,Sub Post Office,151106,01651-230030,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Bhaini Kani B.O,Branch Post Office,151103,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Bhunder B.O,Branch Post Office,151103,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Dhade B.O,Branch Post Office,151103,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Dhapali B.O,Branch Post Office,151104,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Dial Pura Bhai Ka B.O,Branch Post Office,151107,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Dikh B.O,Branch Post Office,151103,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Ghtp Lehra Mohabbat S.O,Sub Post Office,151111,0164-2756991,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Gill Kalan B.O,Branch Post Office,151103,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Hakam Singh Wala B.O,Branch Post Office,151107,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Jaidan B.O,Branch Post Office,151103,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Jalal B.O,Branch Post Office,151107,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Jethu Ke B.O,Branch Post Office,151103,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Karar Wala B.O,Branch Post Office,151103,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Kaur Singh Wala B.O,Branch Post Office,151107,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Kotra Koreyan Wala B.O,Branch Post Office,151103,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Lehra Bega B.O,Branch Post Office,151111,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Lehra Dhur Kot B.O,Branch Post Office,151111,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Lehra Khanna B.O,Branch Post Office,151111,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Lehra Mohabbat B.O,Branch Post Office,151111,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Mandi Kalan B.O,Branch Post Office,151103,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Mehraj B.O,Branch Post Office,151103,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Phul S.O,Sub Post Office,151104,01651-248222,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Pitho B.O,Branch Post Office,151103,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Raiya B.O,Branch Post Office,151104,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Ramanvas B.O,Branch Post Office,151103,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Rampura B.O,Branch Post Office,151103,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Rampura Mandi S.O,Sub Post Office,151103,01651-266845,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Ramu Wala Jalalka B.O,Branch Post Office,151107,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Sailbrah B.O,Branch Post Office,151104,,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Salabatpura S.O,Sub Post Office,151107,01651-250199,PHUL,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Bandi B.O,Branch Post Office,151401,,SANGAT,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Chak Attar Singh Wala B.O,Branch Post Office,151401,,SANGAT,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Chak Ruldu Singh Wala B.O,Branch Post Office,151401,,SANGAT,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Dunne Wala B.O,Branch Post Office,151401,,SANGAT,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Gehri Butter B.O,Branch Post Office,151401,,SANGAT,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Ghudda B.O,Branch Post Office,151401,,SANGAT,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Jangi Rana B.O,Branch Post Office,151401,,SANGAT,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Jassi Bag Wali B.O,Branch Post Office,151401,,SANGAT,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Kishan Pura Kutti B.O,Branch Post Office,151401,,SANGAT,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Kot Guru B.O,Branch Post Office,151401,,SANGAT,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Kotli Sabo B.O,Branch Post Office,151401,,SANGAT,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Nand Garh B.O,Branch Post Office,151401,,SANGAT,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Pakka Kalan B.O,Branch Post Office,151401,,SANGAT,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Pathrala B.O,Branch Post Office,151401,,SANGAT,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Rai Ke Kalan B.O,Branch Post Office,151401,,SANGAT,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Jaga Ram Tirath B.O,Branch Post Office,151302,,T  SABO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Natheha B.O,Branch Post Office,151302,,T  SABO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Bangi Rughu B.O,Branch Post Office,151301,,T SABO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Bangi Ruldu B.O,Branch Post Office,151301,,T SABO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Chethewala B.O,Branch Post Office,151302,,T SABO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Dhingar B.O,Branch Post Office,151302,,T SABO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Giana B.O,Branch Post Office,151301,,T SABO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Jiwan Singh Wala B.O,Branch Post Office,151302,,T SABO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Kalal Wala B.O,Branch Post Office,151302,,T SABO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Kaureana B.O,Branch Post Office,151302,,T SABO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Kot Bakhtu B.O,Branch Post Office,151301,,T SABO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Laleana B.O,Branch Post Office,151301,,T SABO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Malkana B.O,Branch Post Office,151301,,T SABO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Sekhpura B.O,Branch Post Office,151302,,T SABO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Sekhu B.O,Branch Post Office,151301,,T SABO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Singo B.O,Branch Post Office,151302,,T SABO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Teona Pujarian B.O,Branch Post Office,151302,,T SABO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Behman Jassa Singh Wala B.O,Branch Post Office,151302,,T.SABO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Bhagi Bander B.O,Branch Post Office,151302,,T.SABO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Chehlanwali B.O,Branch Post Office,151302,,T.SABO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Behniwal B.O,Branch Post Office,151302,,TALWANDI SABO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Raman S.O,Sub Post Office,151301,01655-240014,TALWANDI SABO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Talwandi Sabo S.O,Sub Post Office,151302,01655-220230,TALWANDI SABO,BATHINDA,PUNJAB,BHATINDA,CHANDIGARH REGION,PUNJAB
Chandbaja B.O,Branch Post Office,151203,,.,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Ghugiana B.O,Branch Post Office,151203,,.,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Moranwali B.O,Branch Post Office,151203,,.,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Arryan Wala B.O,Branch Post Office,151203,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Baja Khana S.O,Sub Post Office,151205,01635-246430,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Bargari S.O,Sub Post Office,151208,01635-244420,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Bhagthala Kalan B.O,Branch Post Office,151203,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Bhaloor B.O,Branch Post Office,151207,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Bihle Wala B.O,Branch Post Office,151203,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Deep Singh Wala B.O,Branch Post Office,151212,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Dhudhi B.O,Branch Post Office,151203,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Dhurkot B.O,Branch Post Office,151203,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Faridkot H.O,Head Post Office,151203,01639-256384,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Faridkot Mandi S.O,Sub Post Office,151203,01639-250011,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Faridkot Sectt S.O,Sub Post Office,151203,01639-256385,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Ghania Wala B.O,Branch Post Office,151207,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Golewala B.O,Branch Post Office,151203,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Gurudwara Jand Sahib B.O,Branch Post Office,151212,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Janeria B.O,Branch Post Office,151212,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Jiwan Wala B.O,Branch Post Office,151207,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Kammiana B.O,Branch Post Office,151203,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Kanianwali B.O,Branch Post Office,151212,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Kot Sukhia B.O,Branch Post Office,151207,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Machaki Kalan B.O,Branch Post Office,151212,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Malke B.O,Branch Post Office,151207,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Mehmuana B.O,Branch Post Office,151212,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Momara B.O,Branch Post Office,151212,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Pakhi Kalan B.O,Branch Post Office,151203,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
PG Khurd B.O,Branch Post Office,151207,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Pipli B.O,Branch Post Office,151203,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Quila Nau B.O,Branch Post Office,151203,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Rajowala B.O,Branch Post Office,151203,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Sadiq S.O,Sub Post Office,151212,01639-221528,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Sandhwan S.O,Sub Post Office,151209,01635-224880,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Seerwali B.O,Branch Post Office,151212,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Sibian B.O,Branch Post Office,151207,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Sukhan Wala B.O,Branch Post Office,151203,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Tehna B.O,Branch Post Office,151203,,FARIDKOT,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Bambhia Bhai Ka B.O,Branch Post Office,151208,,JAITU,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Behbal Khurd B.O,Branch Post Office,151208,,JAITU,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Bishnandi B.O,Branch Post Office,151202,,JAITU,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Chaina B.O,Branch Post Office,151202,,JAITU,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Chandbhan B.O,Branch Post Office,151202,,JAITU,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Dod B.O,Branch Post Office,151205,,JAITU,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Fatehgarh Dabri Khana B.O,Branch Post Office,151205,,JAITU,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Gumti Khurd B.O,Branch Post Office,151202,,JAITU,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Jaitu S.O,Sub Post Office,151202,01635-230300,JAITU,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Jhakhar Wala B.O,Branch Post Office,151208,,JAITU,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Kasam Bhatti B.O,Branch Post Office,151202,,JAITU,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Kotli B.O,Branch Post Office,151202,,JAITU,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Madhak B.O,Branch Post Office,151202,,JAITU,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Rameana B.O,Branch Post Office,151202,,JAITU,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Romana Ajit Singh B.O,Branch Post Office,151205,,JAITU,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Rorikapura B.O,Branch Post Office,151202,,JAITU,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Saho Ke B.O,Branch Post Office,151208,,JAITU,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Seda Singh Wala B.O,Branch Post Office,151205,,JAITU,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Wandar B.O,Branch Post Office,151208,,JAITU,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Wara Bhai Ka B.O,Branch Post Office,151205,,JAITU,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Aulakh B.O,Branch Post Office,151207,,KOTKAPURA,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Dhaipai B.O,Branch Post Office,151204,,KOTKAPURA,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Dhilwana Kalan B.O,Branch Post Office,151204,,KOTKAPURA,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Dhimanwali B.O,Branch Post Office,151209,,KOTKAPURA,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Hari Nau B.O,Branch Post Office,151204,,KOTKAPURA,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Koharwala B.O,Branch Post Office,151204,,KOTKAPURA,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Kotkapura S.O,Sub Post Office,151204,01635-220022,KOTKAPURA,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Machaki Mal Singh B.O,Branch Post Office,151209,,KOTKAPURA,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Matta B.O,Branch Post Office,151204,,KOTKAPURA,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Mour Suhag B.O,Branch Post Office,151204,,KOTKAPURA,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Panj Grain Kalan S.O,Sub Post Office,151207,01635-262625,KOTKAPURA,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Rb Kotkapura S.O,Sub Post Office,151204,,KOTKAPURA,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
Romana Albel Singh B.O,Branch Post Office,151204,,KOTKAPURA,FARIDKOT,PUNJAB,FARIDKOT,CHANDIGARH REGION,PUNJAB
