OFFICE NAME,OFFICE STATUS,PINCODE,TELEPHONE NO.,TALUK,DISTRICT,STATE/U.T.,POSTAL DIVISION,POSTAL REGION,POSTAL CIRCLE
Wangund B.O,Branch Post Office,192221,,WANGUND,ANANTHNAG,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
Yarkhoshipora B.O,Branch Post Office,192221,,Y.K PORA,ANANTHNAG,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
Yaripora S.O,Sub Post Office,192232,,YARIPORA,ANANTHNAG,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
Babareshi B.O,Branch Post Office,193402,,.,BARAMULLA,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
Chandilora B.O,Branch Post Office,193402,,.,BARAMULLA,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
Ferozpora B.O,Branch Post Office,193402,,.,BARAMULLA,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
Hajhal B.O,Branch Post Office,193402,,.,BARAMULLA,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
Hardichhloo B.O,Branch Post Office,193402,,.,BARAMULLA,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
Hariwatnoo B.O,Branch Post Office,193402,,.,BARAMULLA,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
Ajas B.O,Branch Post Office,193502,,BANDIPORA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Aloosa S.O,Sub Post Office,193508,,BANDIPORA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Arin B.O,Branch Post Office,193502,,BANDIPORA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Ashtingoo B.O,Branch Post Office,193502,,BANDIPORA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Ayatmulla B.O,Branch Post Office,193502,,BANDIPORA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Bandipora Chowk S.O,Sub Post Office,193502,,BANDIPORA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Bandipora S.O,Sub Post Office,193502,01957-225225,BANDIPORA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Bankote B.O,Branch Post Office,193502,,BANDIPORA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Chetti Bandi B.O,Branch Post Office,193502,,BANDIPORA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Chutimulla B.O,Branch Post Office,193502,,BANDIPORA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Gamroo B.O,Branch Post Office,193502,,BANDIPORA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Garoora B.O,Branch Post Office,193502,,BANDIPORA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Kaloosa B.O,Branch Post Office,193502,,BANDIPORA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Khenusa B.O,Branch Post Office,193502,,BANDIPORA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Lawaypora B.O,Branch Post Office,193502,,BANDIPORA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Malangam B.O,Branch Post Office,193502,,BANDIPORA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Mantrigam B.O,Branch Post Office,193502,,BANDIPORA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Nadihal B.O,Branch Post Office,193502,,BANDIPORA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Onagam B.O,Branch Post Office,193502,,BANDIPORA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Quilmuqam B.O,Branch Post Office,193502,,BANDIPORA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Sonerwani B.O,Branch Post Office,193502,,BANDIPORA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Sultanpora B.O,Branch Post Office,193101,,BANDIPORA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Watpora B.O,Branch Post Office,193502,,BANDIPORA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Baramulla H.O,Head Post Office,193101,01952-234283,BARAMULLA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Binner B.O,Branch Post Office,193301,,BARAMULLA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Chandooda B.O,Branch Post Office,193101,,BARAMULLA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Dangiwacha S.O,Sub Post Office,193303,,BARAMULLA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Delina B.O,Branch Post Office,193103,,BARAMULLA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Gantmulla B.O,Branch Post Office,193101,,BARAMULLA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Gohan B.O,Branch Post Office,193101,,BARAMULLA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Heavan B.O,Branch Post Office,193101,,BARAMULLA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Kachawa Muqam B.O,Branch Post Office,193101,,BARAMULLA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Kalantra B.O,Branch Post Office,193101,,BARAMULLA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Kanispora B.O,Branch Post Office,193103,,BARAMULLA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Khadnyar B.O,Branch Post Office,193101,,BARAMULLA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Khaitangan B.O,Branch Post Office,193103,,BARAMULLA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Khanpora B.O,Branch Post Office,193101,,BARAMULLA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Khawaja Bagh S.O,Sub Post Office,193103,,BARAMULLA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Laridora B.O,Branch Post Office,193101,,BARAMULLA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Malpora B.O,Branch Post Office,193101,,BARAMULLA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Nowpora B.O,Branch Post Office,193103,,BARAMULLA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Rajghat B.O,Branch Post Office,193101,,BARAMULLA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Shitloo B.O,Branch Post Office,193301,,BARAMULLA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Shree B.O,Branch Post Office,193101,,BARAMULLA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Singhpora B.O,Branch Post Office,193103,,BARAMULLA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Ushukura B.O,Branch Post Office,193101,,BARAMULLA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Wagoora B.O,Branch Post Office,193103,,BARAMULLA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Gulmarg S.O,Sub Post Office,193403,,GULMARG,BARAMULLA,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
Achoora B.O,Branch Post Office,193503,,GUREZ,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Baduab B.O,Branch Post Office,193503,,GUREZ,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Badugam B.O,Branch Post Office,193503,,GUREZ,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Bagtore B.O,Branch Post Office,193503,,GUREZ,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Barnoi Kashpeth B.O,Branch Post Office,193503,,GUREZ,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Gujran B.O,Branch Post Office,193503,,GUREZ,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Gurez S.O,Sub Post Office,193503,,GUREZ,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Kanzalwan B.O,Branch Post Office,193503,,GUREZ,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Markoot B.O,Branch Post Office,193503,,GUREZ,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Puranatilel B.O,Branch Post Office,193503,,GUREZ,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Saradab B.O,Branch Post Office,193503,,GUREZ,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Tarbal B.O,Branch Post Office,193503,,GUREZ,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Wampora B.O,Branch Post Office,193503,,GUREZ,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Langate S.O,Sub Post Office,193302,,HANDWARA,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Magam S.O,Sub Post Office,193401,01951-272225,MAGAM,BARAMULLA,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
Andergam B.O,Branch Post Office,193121,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Athoora B.O,Branch Post Office,193198,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Check Sariwarpora B.O,Branch Post Office,193121,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Ganasthan B.O,Branch Post Office,193121,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Goshbugh B.O,Branch Post Office,193121,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Gund Ibrahim B.O,Branch Post Office,193121,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Gund Kh. Qasim B.O,Branch Post Office,193401,,PATTAN,BARAMULLA,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
Hanjiwera B.O,Branch Post Office,193121,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Khaipora B.O,Branch Post Office,193198,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Khanpeth B.O,Branch Post Office,193121,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Khore B.O,Branch Post Office,193121,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Kreeri S.O,Sub Post Office,193198,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Lalpora Bangil B.O,Branch Post Office,193121,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Malmoh B.O,Branch Post Office,193401,,PATTAN,BARAMULLA,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
Mamoosa B.O,Branch Post Office,193121,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Matipora B.O,Branch Post Office,193121,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Mirgund B.O,Branch Post Office,193121,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Nehalpora B.O,Branch Post Office,193121,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Palhallan B.O,Branch Post Office,193121,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Pattan S.O,Sub Post Office,193121,01954-231225,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Saloosa B.O,Branch Post Office,193198,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Seru Dangerpora B.O,Branch Post Office,193121,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Shirpora Bangil B.O,Branch Post Office,193121,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Singhpora B.O,Branch Post Office,193121,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Tapper Waripora B.O,Branch Post Office,193121,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Tarhama B.O,Branch Post Office,193401,,PATTAN,BARAMULLA,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
Tilgam B.O,Branch Post Office,193198,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Wail Kralpora B.O,Branch Post Office,193401,,PATTAN,BARAMULLA,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
Wanigam B.O,Branch Post Office,193198,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Yal B.O,Branch Post Office,193121,,PATTAN,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Amchikundal B.O,Branch Post Office,193501,,SONAWARI,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Batvina B.O,Branch Post Office,193501,,SONAWARI,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Gund Jahangir B.O,Branch Post Office,193501,,SONAWARI,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Hajin B.O,Branch Post Office,193501,,SONAWARI,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Madwan B.O,Branch Post Office,193501,,SONAWARI,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Naidkhai B.O,Branch Post Office,193501,,SONAWARI,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Nesbal B.O,Branch Post Office,193501,,SONAWARI,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Nowgam B.O,Branch Post Office,193501,,SONAWARI,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Panzinara B.O,Branch Post Office,193501,,SONAWARI,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Shadipora B.O,Branch Post Office,193501,,SONAWARI,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Shahgund B.O,Branch Post Office,193501,,SONAWARI,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Sonawari S.O,Sub Post Office,193501,01954-230225,SONAWARI,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Sultanpora B.O,Branch Post Office,193501,,SONAWARI,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Ashpora B.O,Branch Post Office,193303,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Balhama B.O,Branch Post Office,193301,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Behrampora B.O,Branch Post Office,193303,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Bomai B.O,Branch Post Office,193201,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Botingoo B.O,Branch Post Office,193201,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Bulgam B.O,Branch Post Office,193202,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Chatloosa B.O,Branch Post Office,193301,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Chatoosa B.O,Branch Post Office,193303,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Chijhama B.O,Branch Post Office,193301,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Dangerpora B.O,Branch Post Office,193201,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Doabgah B.O,Branch Post Office,193201,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Dooru B.O,Branch Post Office,193201,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Hadipora B.O,Branch Post Office,193301,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Haigam B.O,Branch Post Office,193202,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Harduchanam B.O,Branch Post Office,193303,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Hardushiva B.O,Branch Post Office,193201,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Harwan B.O,Branch Post Office,193201,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Hathlangoo B.O,Branch Post Office,193201,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Jamia Qadim B.O,Branch Post Office,193202,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Khahmoh B.O,Branch Post Office,193301,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Krankshivam B.O,Branch Post Office,193202,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Ladoora B.O,Branch Post Office,193201,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
"Met , Sopore S.O",Sub Post Office,193202,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Mundji B.O,Branch Post Office,193201,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Nadihal B.O,Branch Post Office,193301,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Nowpora B.O,Branch Post Office,193201,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Panzala B.O,Branch Post Office,193301,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Rengpeth B.O,Branch Post Office,193303,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Rohama S.O,Sub Post Office,193301,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Sagipora B.O,Branch Post Office,193201,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Sangrama B.O,Branch Post Office,193202,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Seelu B.O,Branch Post Office,193201,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Seer B.O,Branch Post Office,193202,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Sopore Chowk S.O,Sub Post Office,193201,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Tujar B.O,Branch Post Office,193201,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Wadoora B.O,Branch Post Office,193201,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Warpora B.O,Branch Post Office,193201,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Watergam B.O,Branch Post Office,193303,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Watlab B.O,Branch Post Office,193201,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Zaloora B.O,Branch Post Office,193201,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Zethan B.O,Branch Post Office,193303,,SOPORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Sopore S.O,Sub Post Office,193201,01954-222651,SORORE,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Asham B.O,Branch Post Office,193504,,SUMBAL,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Chiva B.O,Branch Post Office,193504,,SUMBAL,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Hakbara B.O,Branch Post Office,193504,,SUMBAL,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Sadadkootbala B.O,Branch Post Office,193504,,SUMBAL,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Sadunara B.O,Branch Post Office,193504,,SUMBAL,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Safapora S.O,Sub Post Office,193504,,SUMBAL,BARAMULLA,JAMMU & KASHMIR,BARAMULLA,SRINAGAR HQ,JAMMUKASHMIR
Chandil  Waniyam B.O,Branch Post Office,193401,,TANGMARG,BARAMULLA,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
Devbugh B.O,Branch Post Office,193401,,TANGMARG,BARAMULLA,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
Devpora B.O,Branch Post Office,193401,,TANGMARG,BARAMULLA,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
Hard Ahoora B.O,Branch Post Office,193401,,TANGMARG,BARAMULLA,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
Hard Shora B.O,Branch Post Office,193401,,TANGMARG,BARAMULLA,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
Kawarahama B.O,Branch Post Office,193401,,TANGMARG,BARAMULLA,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
Kralweth B.O,Branch Post Office,193401,,TANGMARG,BARAMULLA,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
Kunzar B.O,Branch Post Office,193401,,TANGMARG,BARAMULLA,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
Mulgam B.O,Branch Post Office,193401,,TANGMARG,BARAMULLA,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
Tangmarg S.O,Sub Post Office,193402,01951-254490,TANGMARG,BARAMULLA,JAMMU & KASHMIR,SRINAGAR,SRINAGAR HQ,JAMMUKASHMIR
