OFFICE NAME,OFFICE STATUS,PINCODE,TELEPHONE NO.,TALUK,DISTRICT,STATE/U.T.,POSTAL DIVISION,POSTAL REGION,POSTAL CIRCLE
Abhoynagar S.O,Sub Post Office,799005,0381-2325600,Sadar,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Agartala Aerodrome S.O,Sub Post Office,799009,0381-2342250,Sadar,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Agartala College S.O,Sub Post Office,799004,0381-2515551,Sadar,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Agartala H.O,Head Post Office,799001,0381-2325489,Sadar,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Agartala ONGC S.O,Sub Post Office,799014,0381-2378981,Sadar,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Arundhutinagar S.O,Sub Post Office,799003,0381-2370235,Sadar,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Bimangarh S.O,Sub Post Office,799015,0381-2341865,Sadar,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Dhaleswar S.O,Sub Post Office,799007,0381-2327271,Sadar,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Jogendranagar S.O,Sub Post Office,799010,,Sadar,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Kunjaban S.O,Sub Post Office,799006,0381-2325730,Sadar,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Ramnagar S.O,Sub Post Office,799002,0381-2225703,Sadar,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Salbagan S.O,Sub Post Office,799012,0381-2397620,Sadar,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Samatal Padmabil B.O,Branch Post Office,799201,,SAMATAL PADMABIL,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Nabakumar Rankhal Para B.O,Branch Post Office,799205,,SANDUKARKARI,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Paschim Santinagar B.O,Branch Post Office,799203,,SANTINAGAR,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Sekerkote S.O,Sub Post Office,799130,0381-2362606,Sekerkote,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Sidhai S.O,Sub Post Office,799212,,Sidhai,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Simna S.O,Sub Post Office,799213,,Simna,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Singicherra B.O,Branch Post Office,799201,,SINGICHERRA,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Sonamura S.O,Sub Post Office,799181,0381-2750233,Sonamura,WEST TRIPURA,TRIPURA,AGARTALA,SHILLONG HQ,NORTH EASTERN
Sonatala B.O,Branch Post Office,799207,,SONATALA,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Tablabari B.O,Branch Post Office,799203,,TABLABARI MADHYA GANKI,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Ataromura B.O,Branch Post Office,799205,,TELIAMURA,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Kalitilla B.O,Branch Post Office,799205,,TELIAMURA,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Netajinagar B.O,Branch Post Office,799205,,TELIAMURA,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Teliamura S.O,Sub Post Office,799205,03825-262230,TELIAMURA,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
Uttarchebri B.O,Branch Post Office,799207,,UTTARCHEBRI,WEST TRIPURA,TRIPURA,DHARMANAGAR,SHILLONG HQ,NORTH EASTERN
