OFFICE NAME,OFFICE STATUS,PINCODE,TELEPHONE NO.,TALUK,DISTRICT,STATE/U.T.,POSTAL DIVISION,POSTAL REGION,POSTAL CIRCLE
Pannimade S.O,Sub Post Office,642131,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Paralai B.O,Branch Post Office,642108,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Periapodu B.O,Branch Post Office,642103,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Periya Kallar B.O,Branch Post Office,642106,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Pethanaickanur B.O,Branch Post Office,642134,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Pollachi Bazaar S.O,Sub Post Office,642001,04259-229416,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Pollachi H.O,Head Post Office,642001,04259-229316,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Pollachi R.S S.O,Sub Post Office,642001,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Poravipalayam B.O,Branch Post Office,642110,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Puliampatti B.O,Branch Post Office,642002,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
R.Ponnapuram B.O,Branch Post Office,642002,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Ramachandrapuram B.O,Branch Post Office,642120,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Ramanamudali Pudur B.O,Branch Post Office,642134,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Ramapattinam B.O,Branch Post Office,642005,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Reddiarur B.O,Branch Post Office,642007,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Samathur S.O,Sub Post Office,642123,04259-271031,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Sarkarpathi B.O,Branch Post Office,642133,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Senguttaipalayam B.O,Branch Post Office,642120,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Sethumadai S.O,Sub Post Office,642133,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Settiakkapalayam B.O,Branch Post Office,642120,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Sheikalmudi B.O,Branch Post Office,642118,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Sholayar Nagar S.O,Sub Post Office,642125,04253-237289,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Sholayar S.O,Sub Post Office,642124,04253-221178,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Singarampalayam B.O,Branch Post Office,642109,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Sirukalandai B.O,Branch Post Office,642202,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Sirukundra S.O,Sub Post Office,642153,04253-223179,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Sokkanur B.O,Branch Post Office,642109,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Solvampalayam B.O,Branch Post Office,642109,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Somandurai S.O,Sub Post Office,642134,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Subbegoundenpudur B.O,Branch Post Office,642103,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Sulakkal B.O,Branch Post Office,642110,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Suleeswaran Patti S.O,Sub Post Office,642006,04259-220696,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
T.Kottampatti B.O,Branch Post Office,642002,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Thalakarai B.O,Branch Post Office,642005,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Thalanar B.O,Branch Post Office,642105,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Thamaraikulam B.O,Branch Post Office,642109,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Thathur B.O,Branch Post Office,642104,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Thimmankothu B.O,Branch Post Office,642005,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Thondamuthur B.O,Branch Post Office,642123,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Topslip B.O,Branch Post Office,642133,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Unjavelampatti B.O,Branch Post Office,642003,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Upper Aliyar Dam B.O,Branch Post Office,642101,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Urulikkal B.O,Branch Post Office,642127,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Uthukuli Zamin S.O,Sub Post Office,642004,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Vadakkipalayam B.O,Branch Post Office,642110,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Vadasithur S.O,Sub Post Office,641202,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Vagatholuvu B.O,Branch Post Office,642202,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Valaparai S.O,Sub Post Office,642127,04253-223221,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Vedasanthur B.O,Branch Post Office,642007,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Veeralpatti B.O,Branch Post Office,642123,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Vellalapalayam B.O,Branch Post Office,642120,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Vellamalai B.O,Branch Post Office,642130,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Vellonie B.O,Branch Post Office,642127,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Vettaikaran Pudur S.O,Sub Post Office,642129,04253-283307,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Virugalpatti B.O,Branch Post Office,642120,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Water Falls Estate S.O,Sub Post Office,642105,04253-236201,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Waverly B.O,Branch Post Office,642105,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Zamin Kottampatti B.O,Branch Post Office,642123,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Zamin Muthur S.O,Sub Post Office,642005,,POLLACHI,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Andipalayam B.O,Branch Post Office,641687,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Anuppapalayam S.O,Sub Post Office,641652,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Arasampalayam B.O,Branch Post Office,641604,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Ayyankalipalayam B.O,Branch Post Office,641603,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Elavanthi B.O,Branch Post Office,641664,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Gandhinagar S.O,Sub Post Office,641603,0421-2486288,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Iduvampalayam S.O,Sub Post Office,641687,0421-2261680,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Iduvoi B.O,Branch Post Office,641687,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Ittiveerampalayam B.O,Branch Post Office,641666,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Kallampalayam Road B.O,Branch Post Office,641602,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Kannakkampalayam B.O,Branch Post Office,641666,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Karunampathi B.O,Branch Post Office,641666,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Karuvampalayam B.O,Branch Post Office,641604,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Kathankanni B.O,Branch Post Office,641604,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Katturpalldam B.O,Branch Post Office,641667,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Knp Colony S.O,Sub Post Office,641608,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Kumarnagar S.O,Sub Post Office,641603,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Mangalam S.O,Sub Post Office,641663,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Mannarai B.O,Branch Post Office,641607,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Manur B.O,Branch Post Office,641606,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Maruduraiyanvalasu B.O,Branch Post Office,641604,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Mudalipalayam B.O,Branch Post Office,641606,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Muthanampalayam B.O,Branch Post Office,641606,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Nachipalayam B.O,Branch Post Office,641606,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Nallur B.O,Branch Post Office,641606,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Perumanallur S.O,Sub Post Office,641666,0421-2352515,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Pichampalayampudur B.O,Branch Post Office,641603,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Pn Road S.O,Sub Post Office,641602,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Pongupalayam B.O,Branch Post Office,641666,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Puluvapatti B.O,Branch Post Office,641602,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Sirupuluvapatti B.O,Branch Post Office,641603,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
T.C.Market S.O,Sub Post Office,641604,0421-2210101,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Tea Nagar B.O,Branch Post Office,641606,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Tiruneelakandapuram B.O,Branch Post Office,641607,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Tirupur Bazaar S.O,Sub Post Office,641604,0421-2428030,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Tirupur East S.O,Sub Post Office,641607,0421-2225200,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Tirupur H.O,Head Post Office,641601,0421-2201550,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Tirupur North S.O,Sub Post Office,641602,0421-2240103,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Vavipalayam B.O,Branch Post Office,641666,,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Veerapandi S.O,Sub Post Office,641605,04257-2211950,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Vijayapuram S.O,Sub Post Office,641606,0421-2374051,TIRUPUR,COIMBATORE,TAMIL NADU,TIRUPUR,COIMBATORE,TAMILNADU
Chellappampalayam B.O,Branch Post Office,642207,,UDAAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
A.Nagore B.O,Branch Post Office,642205,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Amandakadavoo B.O,Branch Post Office,642201,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Amaravathi Nagar S.O,Sub Post Office,642102,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Ammapatti B.O,Branch Post Office,642205,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Andigoundanur B.O,Branch Post Office,642154,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Athukinathupatti B.O,Branch Post Office,642206,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Deepalapatti B.O,Branch Post Office,642132,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Devanurpudur B.O,Branch Post Office,642207,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Dhully B.O,Branch Post Office,642112,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Doddampatti B.O,Branch Post Office,642205,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Elayamuthur B.O,Branch Post Office,642154,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Eripalayam S.O,Sub Post Office,642126,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Eripatti B.O,Branch Post Office,642205,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Erisinampatti B.O,Branch Post Office,642207,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Ganapathipalayam B.O,Branch Post Office,642122,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Gandhinagar S.O,Sub Post Office,642154,04252-223082,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Gomangalam S.O,Sub Post Office,642107,04259-280611,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Gudimangalam S.O,Sub Post Office,642201,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Jallipatti B.O,Branch Post Office,642112,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Jothampatti B.O,Branch Post Office,642203,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Kadathur B.O,Branch Post Office,642203,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Kallapuram B.O,Branch Post Office,642102,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Kaniyur S.O,Sub Post Office,642203,04252-241375,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Kannamanaickanur B.O,Branch Post Office,642154,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Karatholuvu B.O,Branch Post Office,642203,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Kodingium B.O,Branch Post Office,642122,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Kolarpatti B.O,Branch Post Office,642107,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Kolumam B.O,Branch Post Office,642204,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Komaralingam S.O,Sub Post Office,642204,04252-278361,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Kondampatti B.O,Branch Post Office,642201,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Kongalnagaram B.O,Branch Post Office,642205,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Kottamangalam B.O,Branch Post Office,642201,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Krishnapuram S.O,Sub Post Office,642111,04252-254220,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Kuralkuttai B.O,Branch Post Office,642154,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Kurichikottai S.O,Sub Post Office,642112,04252-295592,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Lakshmapuram B.O,Branch Post Office,642107,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Madathukulam S.O,Sub Post Office,642113,04252-252648,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Manupatti B.O,Branch Post Office,642112,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Metrathi B.O,Branch Post Office,642203,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Munduvelampatti B.O,Branch Post Office,642206,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Myvadi B.O,Branch Post Office,642203,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Nallannagoundanpudur B.O,Branch Post Office,642204,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Pallapalayam B.O,Branch Post Office,642112,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Pappankulam B.O,Branch Post Office,642204,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Pedappampatti S.O,Sub Post Office,642205,04252-246937,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Periakomarapalayam B.O,Branch Post Office,642201,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Periapatti B.O,Branch Post Office,642201,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Poosaripatti B.O,Branch Post Office,642205,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Pottikkampalayam B.O,Branch Post Office,642206,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Pudupalayam B.O,Branch Post Office,642205,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Pukkulam B.O,Branch Post Office,642154,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Pulankinar S.O,Sub Post Office,642122,04252-268088,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Pulavadi S.O,Sub Post Office,642206,04252-249024,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Pungamuthur S.O,Sub Post Office,642207,04252-262341,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Ravanapuram B.O,Branch Post Office,642207,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Rudrapalayam B.O,Branch Post Office,642204,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Samarayapatti B.O,Branch Post Office,642204,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Saminathapuram B.O,Branch Post Office,642113,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Sarkarkannadipudur B.O,Branch Post Office,642113,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Seelakkampatti B.O,Branch Post Office,642205,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Sengattupalayam B.O,Branch Post Office,642206,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Senjellappagoundenpudur B.O,Branch Post Office,642122,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Solamadevi B.O,Branch Post Office,642113,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Sundakkampalayam B.O,Branch Post Office,642132,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Thenkumarapalayam B.O,Branch Post Office,642107,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Thippampatti B.O,Branch Post Office,642107,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Thirumurthi Nagar B.O,Branch Post Office,642112,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Thumbalapatti B.O,Branch Post Office,642154,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Thungavi B.O,Branch Post Office,642203,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Udamalpet Bazaar S.O,Sub Post Office,642126,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Udamalpet East S.O,Sub Post Office,642126,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Udamalpet H.O,Head Post Office,642126,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Udamalpet South S.O,Sub Post Office,642126,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Udukkampalayam B.O,Branch Post Office,642207,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Uralpatti B.O,Branch Post Office,642204,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Vadugapalayam B.O,Branch Post Office,642205,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Valavadi S.O,Sub Post Office,642132,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Vedapatti B.O,Branch Post Office,642203,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Venkatesa Mills S.O,Sub Post Office,642128,04252-223608,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Vilamarathupatti B.O,Branch Post Office,642207,,UDAMALPET,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Bodipatti B.O,Branch Post Office,642154,,UDAMALPET HO,COIMBATORE,TAMIL NADU,POLLACHI,COIMBATORE,TAMILNADU
Elleri B.O,Branch Post Office,608303,,.,CUDDALORE,TAMIL NADU,CUDDALORE,TIRUCHY,TAMILNADU
Small Bazaar S.O,Sub Post Office,608502,,.,CUDDALORE,TAMIL NADU,CUDDALORE,TIRUCHY,TAMILNADU
Chidambaram West S.O,Sub Post Office,608001,,CHIADMBARAM,CUDDALORE,TAMIL NADU,CUDDALORE,TIRUCHY,TAMILNADU
Ammapettai B.O,Branch Post Office,608401,,CHIDABAMRAM,CUDDALORE,TAMIL NADU,CUDDALORE,TIRUCHY,TAMILNADU
Athipatu B.O,Branch Post Office,608401,,CHIDABAMRAM,CUDDALORE,TAMIL NADU,CUDDALORE,TIRUCHY,TAMILNADU
Karuppur B.O,Branch Post Office,608401,,CHIDABAMRAM,CUDDALORE,TAMIL NADU,CUDDALORE,TIRUCHY,TAMILNADU
Salianthoppu B.O,Branch Post Office,608401,,CHIDABAMRAM,CUDDALORE,TAMIL NADU,CUDDALORE,TIRUCHY,TAMILNADU
Vadakkumangudi B.O,Branch Post Office,608401,,CHIDABAMRAM,CUDDALORE,TAMIL NADU,CUDDALORE,TIRUCHY,TAMILNADU
Vaiyur B.O,Branch Post Office,608401,,CHIDABAMRAM,CUDDALORE,TAMIL NADU,CUDDALORE,TIRUCHY,TAMILNADU
Agaram B.O,Branch Post Office,608502,,CHIDAMBARAM,CUDDALORE,TAMIL NADU,CUDDALORE,TIRUCHY,TAMILNADU
Alapakkam S.O,Sub Post Office,608801,,CHIDAMBARAM,CUDDALORE,TAMIL NADU,CUDDALORE,TIRUCHY,TAMILNADU
