OFFICE NAME,OFFICE STATUS,PINCODE,TELEPHONE NO.,TALUK,DISTRICT,STATE/U.T.,POSTAL DIVISION,POSTAL REGION,POSTAL CIRCLE
Dulsiras B.O,Branch Post Office,110028,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Dwarka Sec-6 S.O,Sub Post Office,110075,011-25082423,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Galib Pur B.O,Branch Post Office,110028,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Ghuman Hera B.O,Branch Post Office,110028,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Indira Park B.O,Branch Post Office,110028,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Indira Park S.O,Sub Post Office,110045,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Issapur B.O,Branch Post Office,110028,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Issapur S.O,Sub Post Office,110073,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Jafarpur B.O,Branch Post Office,110028,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Jharoda Kalan B.O,Branch Post Office,110028,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Jhatikara B.O,Branch Post Office,110028,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Kair B.O,Branch Post Office,110028,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Kair S.O,Sub Post Office,110043,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Kakrola B.O,Branch Post Office,110078,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Kangan Heri B.O,Branch Post Office,110028,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Khaira B.O,Branch Post Office,110028,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Khaira S.O,Sub Post Office,110043,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Khera Dabur B.O,Branch Post Office,110028,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Malik Pur B.O,Branch Post Office,110028,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Malik Pur S.O,Sub Post Office,110073,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Maya Puri S.O,Sub Post Office,110064,011-28114593,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Mitraon B.O,Branch Post Office,110028,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Mundela Kalan B.O,Branch Post Office,110028,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
N.S.I.T. Dwarka S.O,Sub Post Office,110078,011-25099117,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Najafgarh S.O,Sub Post Office,110043,011-25016221,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Nangal Raya S.O,Sub Post Office,110046,011-28520760,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Naraina Industrial Estate H.O,Head Post Office,110028,011-25896286,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Naraina Village S.O,Sub Post Office,110028,011-25776371,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Nasirpur B.O,Branch Post Office,110028,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Palam Village S.O,Sub Post Office,110045,011-25051003,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Pandwala Kalan B.O,Branch Post Office,110028,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Papravat B.O,Branch Post Office,110028,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Quazipur B.O,Branch Post Office,110028,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Raj Nagar - II S.O,Sub Post Office,110077,011-25366443,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Raota B.O,Branch Post Office,110028,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Raota S.O,Sub Post Office,110073,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Rewla Khanpur B.O,Branch Post Office,110028,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Sagarpur S.O,Sub Post Office,110046,011-25394686,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Shopping Centre Mayapuri S.O,Sub Post Office,110064,011-25134695,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Surehra B.O,Branch Post Office,110028,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Tilangpur Kotla B.O,Branch Post Office,110028,,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Ujwa S.O,Sub Post Office,110073,011-25318155,NEW DELHI,SOUTH WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
A-3 Janak Puri S.O,Sub Post Office,110058,011-25505835,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Ashok Nagar S.O,Sub Post Office,110018,011-25145693,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Ashoka Park Extn. S.O,Sub Post Office,110026,011-28311765,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
B-1 Janak Puri S.O,Sub Post Office,110058,011-25597216,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Bakkarwala B.O,Branch Post Office,110015,,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
C-4 Janak Puri S.O,Sub Post Office,110058,011-25526247,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Chand Nagar S.O,Sub Post Office,110018,011-25984896,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Chaukhandi B.O,Branch Post Office,110015,,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
D. K. Mohan Garden S.O,Sub Post Office,110059,011-25351810,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
D.E.S.U. Colony S.O,Sub Post Office,110058,011-25553241,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Delhi Industrial Area S.O,Sub Post Office,110015,011-25930899,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
ESI S.O,Sub Post Office,110015,011-25939323,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Fateh Nagar S.O,Sub Post Office,110018,011-25148830,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Hari Nagar BE Block S.O,Sub Post Office,110064,011-25126360,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Hari Nagar Dadb Block S.O,Sub Post Office,110064,011-28122884,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Hari Nagar S.O,Sub Post Office,110064,011-25128992,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Hastal Village B.O,Branch Post Office,110015,,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Hirankudna B.O,Branch Post Office,110015,,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
J-6 Rajouri Garden S.O,Sub Post Office,110027,011-25931193,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Jail Road S.O,Sub Post Office,110058,011-25620515,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Janta Market S.O,Sub Post Office,110027,011-25453799,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Jawala Heri B.O,Branch Post Office,110063,,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Jeevan Park B.O,Branch Post Office,110015,,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Jeevan Park S.O,Sub Post Office,110059,,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Jwala Puri S.O,Sub Post Office,110087,011-25253612,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Jwalaheri B.O,Branch Post Office,110015,,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Karam Pura S.O,Sub Post Office,110015,011-25462422,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Khyala Phase -  I S.O,Sub Post Office,110018,011-25988386,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Khyala Phase - II S.O,Sub Post Office,110018,011-28331473,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
L. M. Nagar Indl. Area S.O,Sub Post Office,110015,011-25165729,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
M.B.S. Nagar S.O,Sub Post Office,110018,011-28333481,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Madipur Slum Quarter S.O,Sub Post Office,110063,011-25218366,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Madipur Village S.O,Sub Post Office,110063,011-25217006,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Mahabir Nagar S.O,Sub Post Office,110018,011-25995669,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Mansarover Garden S.O,Sub Post Office,110015,011-25911245,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Matiala B.O,Branch Post Office,110015,,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Matiala S.O,Sub Post Office,110059,,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Mundka B.O,Branch Post Office,110041,,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
N.I.Area S.O,Sub Post Office,110015,011-25915672,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Nangloi - II B.O,Branch Post Office,110015,,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Nangloi - III S.O,Sub Post Office,110041,011-25483404,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Nangloi S.O,Sub Post Office,110041,011-25943994,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Nilothi B.O,Branch Post Office,110015,,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Paschim Vihar B Block S.O,Sub Post Office,110063,011-25256522,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Paschim Vihar S.O,Sub Post Office,110063,011-25260120,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Peeragarhi B.O,Branch Post Office,110015,,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Punjabi Bagh S.O,Sub Post Office,110026,011-28311506,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Punjabi Bagh Sec - III S.O,Sub Post Office,110026,011-25226661,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Rajouri Garden S.O,Sub Post Office,110027,011-25413476,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Rajouri Market S.O,Sub Post Office,110027,011-25100881,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Ramesh Nagar H.O,Head Post Office,110015,011-25193796,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Ranhola B.O,Branch Post Office,110015,,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Shivaji Park S.O,Sub Post Office,110026,011-25226626,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Subhash Nagar S.O,Sub Post Office,110027,011-25146725,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Subhash Nagar West S.O,Sub Post Office,110027,011-25136282,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Sunder Vihar S.O,Sub Post Office,110087,011-25254434,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Tikri Kalan B.O,Branch Post Office,110015,,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Tilak Nagar East S.O,Sub Post Office,110018,011-25997370,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Tilak Nagar S.O,Sub Post Office,110018,011-25990930,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Uttam Nagar S.O,Sub Post Office,110059,011-28563854,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Vikas Puri S.O,Sub Post Office,110018,011-28547882,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Vishnu Garden S.O,Sub Post Office,110018,011-25986367,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
Zakhira S.O,Sub Post Office,110015,011-25178487,NEW DELHI,WEST DELHI,DELHI,NEW DELHI WEST,DELHI,DELHI
